bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,SI,TI,pred
16,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
17,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
18,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
19,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
20,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
21,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
22,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
23,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
24,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
25,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
26,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
27,72,2880,1568,583,36,0,1,2,35.72,24.41,2.07
28,72,2880,1568,583,36,0,1,2,35.72,24.41,2.06
29,72,2880,1568,583,36,0,1,2,35.72,24.41,2.06
30,72,2880,1568,583,36,0,1,2,35.72,24.41,2.06
31,72,2880,1568,583,36,0,1,2,35.72,24.41,2.06
32,72,2880,1568,583,36,0,1,2,35.72,24.41,2.06
2,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
3,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
4,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
5,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
6,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
7,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
8,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
9,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
10,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
11,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
12,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
13,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
14,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
15,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
16,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
17,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
18,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
19,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
20,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
21,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
22,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
23,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
24,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
25,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
26,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
27,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
28,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
29,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
30,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
31,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
32,72,2880,1568,583,36,0,1,2,48.04,40.5,1.39
2,72,2880,1568,583,36,0,1,2,45.27,37.92,1.64
3,72,2880,1568,583,36,0,1,2,45.27,37.92,1.64
4,72,2880,1568,583,36,0,1,2,45.27,37.92,1.64
5,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
6,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
7,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
8,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
9,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
10,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
11,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
12,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
13,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
14,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
15,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
16,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
17,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
18,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
19,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
20,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
21,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
22,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
23,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
24,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
25,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
26,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
27,72,2880,1568,583,36,0,1,2,45.27,37.92,1.66
28,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
29,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
30,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
31,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
32,72,2880,1568,583,36,0,1,2,45.27,37.92,1.65
2,72,2880,1568,583,36,0,1,3,35.72,24.41,2.14
3,72,2880,1568,583,36,0,1,3,35.72,24.41,2.14
4,72,2880,1568,583,36,0,1,3,35.72,24.41,2.14
5,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
6,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
7,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
8,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
9,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
10,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
11,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
12,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
13,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
14,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
15,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
16,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
17,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
18,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
19,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
20,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
21,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
22,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
23,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
24,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
25,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
26,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
27,72,2880,1568,583,36,0,1,3,35.72,24.41,2.16
28,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
29,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
30,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
31,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
32,72,2880,1568,583,36,0,1,3,35.72,24.41,2.15
2,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
3,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
4,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
5,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
6,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
7,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
8,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
9,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
10,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
11,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
12,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
13,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
14,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
15,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
16,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
17,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
18,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
19,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
20,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
21,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
22,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
23,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
24,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
25,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
26,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
27,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
28,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
29,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
30,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
31,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
32,72,2880,1568,583,36,0,1,3,48.04,40.5,1.41
2,72,2880,1568,583,36,0,1,3,45.27,37.92,1.87
3,72,2880,1568,583,36,0,1,3,45.27,37.92,1.87
4,72,2880,1568,583,36,0,1,3,45.27,37.92,1.87
5,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
6,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
7,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
8,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
9,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
10,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
11,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
12,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
13,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
14,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
15,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
16,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
17,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
18,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
19,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
20,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
21,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
22,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
23,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
24,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
25,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
26,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
27,72,2880,1568,583,36,0,1,3,45.27,37.92,1.89
28,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
29,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
30,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
31,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
32,72,2880,1568,583,36,0,1,3,45.27,37.92,1.88
32,12,2880,1568,77,26,0,0,1,35.72,24.41,2.27
32,24,2880,1568,77,26,0,0,1,35.72,24.41,3.8
32,36,2880,1568,77,26,0,0,1,35.72,24.41,3.8
32,48,2880,1568,77,26,0,0,1,35.72,24.41,3.68
32,60,2880,1568,77,26,0,0,1,35.72,24.41,3.68
32,72,2880,1568,77,26,0,0,1,35.72,24.41,3.79
32,12,2880,1568,77,26,0,0,1,48.04,40.5,2.23
32,24,2880,1568,77,26,0,0,1,48.04,40.5,3.98
32,36,2880,1568,77,26,0,0,1,48.04,40.5,4.02
32,48,2880,1568,77,26,0,0,1,48.04,40.5,3.91
32,60,2880,1568,77,26,0,0,1,48.04,40.5,3.91
32,72,2880,1568,77,26,0,0,1,48.04,40.5,4.01
32,12,2880,1568,77,26,0,0,1,45.27,37.92,2.25
32,24,2880,1568,77,26,0,0,1,45.27,37.92,4.02
32,36,2880,1568,77,26,0,0,1,45.27,37.92,4.07
32,48,2880,1568,77,26,0,0,1,45.27,37.92,3.96
32,60,2880,1568,77,26,0,0,1,45.27,37.92,3.96
32,72,2880,1568,77,26,0,0,1,45.27,37.92,4.06
32,12,2880,1568,77,26,0,0,2,35.72,24.41,2.26
32,24,2880,1568,77,26,0,0,2,35.72,24.41,3.81
32,36,2880,1568,77,26,0,0,2,35.72,24.41,3.83
32,48,2880,1568,77,26,0,0,2,35.72,24.41,3.72
32,60,2880,1568,77,26,0,0,2,35.72,24.41,3.72
32,72,2880,1568,77,26,0,0,2,35.72,24.41,3.83
32,12,2880,1568,77,26,0,0,2,48.04,40.5,2.22
32,24,2880,1568,77,26,0,0,2,48.04,40.5,3.99
32,36,2880,1568,77,26,0,0,2,48.04,40.5,4.04
32,48,2880,1568,77,26,0,0,2,48.04,40.5,3.93
32,60,2880,1568,77,26,0,0,2,48.04,40.5,3.93
32,72,2880,1568,77,26,0,0,2,48.04,40.5,4.04
32,12,2880,1568,77,26,0,0,2,45.27,37.92,2.24
32,24,2880,1568,77,26,0,0,2,45.27,37.92,4.03
32,36,2880,1568,77,26,0,0,2,45.27,37.92,4.08
32,48,2880,1568,77,26,0,0,2,45.27,37.92,3.97
32,60,2880,1568,77,26,0,0,2,45.27,37.92,3.97
32,72,2880,1568,77,26,0,0,2,45.27,37.92,4.08
32,12,2880,1568,77,26,0,0,3,35.72,24.41,2.3
32,24,2880,1568,77,26,0,0,3,35.72,24.41,3.77
32,36,2880,1568,77,26,0,0,3,35.72,24.41,3.81
32,48,2880,1568,77,26,0,0,3,35.72,24.41,3.72
32,60,2880,1568,77,26,0,0,3,35.72,24.41,3.72
32,72,2880,1568,77,26,0,0,3,35.72,24.41,3.81
32,12,2880,1568,77,26,0,0,3,48.04,40.5,2.31
32,24,2880,1568,77,26,0,0,3,48.04,40.5,4.01
32,36,2880,1568,77,26,0,0,3,48.04,40.5,4.08
32,48,2880,1568,77,26,0,0,3,48.04,40.5,3.99
32,60,2880,1568,77,26,0,0,3,48.04,40.5,3.99
32,72,2880,1568,77,26,0,0,3,48.04,40.5,4.08
32,12,2880,1568,77,26,0,0,3,45.27,37.92,2.3
32,24,2880,1568,77,26,0,0,3,45.27,37.92,4.0
32,36,2880,1568,77,26,0,0,3,45.27,37.92,4.06
32,48,2880,1568,77,26,0,0,3,45.27,37.92,3.97
32,60,2880,1568,77,26,0,0,3,45.27,37.92,3.97
32,72,2880,1568,77,26,0,0,3,45.27,37.92,4.06
32,12,2880,1568,77,26,0,1,1,35.72,24.41,2.5
32,24,2880,1568,77,26,0,1,1,35.72,24.41,4.44
32,36,2880,1568,77,26,0,1,1,35.72,24.41,4.48
32,48,2880,1568,77,26,0,1,1,35.72,24.41,4.35
32,60,2880,1568,77,26,0,1,1,35.72,24.41,4.35
32,72,2880,1568,77,26,0,1,1,35.72,24.41,4.47
32,12,2880,1568,77,26,0,1,1,48.04,40.5,2.39
32,24,2880,1568,77,26,0,1,1,48.04,40.5,4.42
32,36,2880,1568,77,26,0,1,1,48.04,40.5,4.47
32,48,2880,1568,77,26,0,1,1,48.04,40.5,4.34
32,60,2880,1568,77,26,0,1,1,48.04,40.5,4.34
32,72,2880,1568,77,26,0,1,1,48.04,40.5,4.46
32,12,2880,1568,77,26,0,1,1,45.27,37.92,2.41
32,24,2880,1568,77,26,0,1,1,45.27,37.92,4.47
32,36,2880,1568,77,26,0,1,1,45.27,37.92,4.53
32,48,2880,1568,77,26,0,1,1,45.27,37.92,4.41
32,60,2880,1568,77,26,0,1,1,45.27,37.92,4.4
32,72,2880,1568,77,26,0,1,1,45.27,37.92,4.52
32,12,2880,1568,77,26,0,1,2,35.72,24.41,2.46
32,24,2880,1568,77,26,0,1,2,35.72,24.41,4.37
32,36,2880,1568,77,26,0,1,2,35.72,24.41,4.43
32,48,2880,1568,77,26,0,1,2,35.72,24.41,4.32
32,60,2880,1568,77,26,0,1,2,35.72,24.41,4.32
32,72,2880,1568,77,26,0,1,2,35.72,24.41,4.42
32,12,2880,1568,77,26,0,1,2,48.04,40.5,2.35
32,24,2880,1568,77,26,0,1,2,48.04,40.5,4.33
32,36,2880,1568,77,26,0,1,2,48.04,40.5,4.4
32,48,2880,1568,77,26,0,1,2,48.04,40.5,4.29
32,60,2880,1568,77,26,0,1,2,48.04,40.5,4.29
32,72,2880,1568,77,26,0,1,2,48.04,40.5,4.4
32,12,2880,1568,77,26,0,1,2,45.27,37.92,2.37
32,24,2880,1568,77,26,0,1,2,45.27,37.92,4.4
32,36,2880,1568,77,26,0,1,2,45.27,37.92,4.46
32,48,2880,1568,77,26,0,1,2,45.27,37.92,4.34
32,60,2880,1568,77,26,0,1,2,45.27,37.92,4.34
32,72,2880,1568,77,26,0,1,2,45.27,37.92,4.46
32,12,2880,1568,77,26,0,1,3,35.72,24.41,2.46
32,24,2880,1568,77,26,0,1,3,35.72,24.41,4.24
32,36,2880,1568,77,26,0,1,3,35.72,24.41,4.29
32,48,2880,1568,77,26,0,1,3,35.72,24.41,4.18
32,60,2880,1568,77,26,0,1,3,35.72,24.41,4.18
32,72,2880,1568,77,26,0,1,3,35.72,24.41,4.29
32,12,2880,1568,77,26,0,1,3,48.04,40.5,2.41
32,24,2880,1568,77,26,0,1,3,48.04,40.5,4.28
32,36,2880,1568,77,26,0,1,3,48.04,40.5,4.34
32,48,2880,1568,77,26,0,1,3,48.04,40.5,4.23
32,60,2880,1568,77,26,0,1,3,48.04,40.5,4.23
32,72,2880,1568,77,26,0,1,3,48.04,40.5,4.34
32,12,2880,1568,77,26,0,1,3,45.27,37.92,2.4
32,24,2880,1568,77,26,0,1,3,45.27,37.92,4.28
32,36,2880,1568,77,26,0,1,3,45.27,37.92,4.34
32,48,2880,1568,77,26,0,1,3,45.27,37.92,4.23
32,60,2880,1568,77,26,0,1,3,45.27,37.92,4.23
32,72,2880,1568,77,26,0,1,3,45.27,37.92,4.34
32,12,2880,1568,77,30,0,0,1,35.72,24.41,2.34
32,24,2880,1568,77,30,0,0,1,35.72,24.41,4.01
32,36,2880,1568,77,30,0,0,1,35.72,24.41,4.06
32,48,2880,1568,77,30,0,0,1,35.72,24.41,3.96
32,60,2880,1568,77,30,0,0,1,35.72,24.41,3.95
32,72,2880,1568,77,30,0,0,1,35.72,24.41,4.04
32,12,2880,1568,77,30,0,0,1,48.04,40.5,2.27
32,24,2880,1568,77,30,0,0,1,48.04,40.5,4.11
32,36,2880,1568,77,30,0,0,1,48.04,40.5,4.18
32,48,2880,1568,77,30,0,0,1,48.04,40.5,4.08
32,60,2880,1568,77,30,0,0,1,48.04,40.5,4.08
32,72,2880,1568,77,30,0,0,1,48.04,40.5,4.17
32,12,2880,1568,77,30,0,0,1,45.27,37.92,2.3
32,24,2880,1568,77,30,0,0,1,45.27,37.92,4.18
32,36,2880,1568,77,30,0,0,1,45.27,37.92,4.25
32,48,2880,1568,77,30,0,0,1,45.27,37.92,4.15
32,60,2880,1568,77,30,0,0,1,45.27,37.92,4.14
32,72,2880,1568,77,30,0,0,1,45.27,37.92,4.24
32,12,2880,1568,77,30,0,0,2,35.72,24.41,2.34
32,24,2880,1568,77,30,0,0,2,35.72,24.41,4.01
32,36,2880,1568,77,30,0,0,2,35.72,24.41,4.07
32,48,2880,1568,77,30,0,0,2,35.72,24.41,3.98
32,60,2880,1568,77,30,0,0,2,35.72,24.41,3.97
32,72,2880,1568,77,30,0,0,2,35.72,24.41,4.06
32,12,2880,1568,77,30,0,0,2,48.04,40.5,2.26
32,24,2880,1568,77,30,0,0,2,48.04,40.5,4.06
32,36,2880,1568,77,30,0,0,2,48.04,40.5,4.13
32,48,2880,1568,77,30,0,0,2,48.04,40.5,4.03
32,60,2880,1568,77,30,0,0,2,48.04,40.5,4.03
32,72,2880,1568,77,30,0,0,2,48.04,40.5,4.12
32,12,2880,1568,77,30,0,0,2,45.27,37.92,2.29
32,24,2880,1568,77,30,0,0,2,45.27,37.92,4.16
32,36,2880,1568,77,30,0,0,2,45.27,37.92,4.24
32,48,2880,1568,77,30,0,0,2,45.27,37.92,4.14
32,60,2880,1568,77,30,0,0,2,45.27,37.92,4.14
32,72,2880,1568,77,30,0,0,2,45.27,37.92,4.23
32,12,2880,1568,77,30,0,0,3,35.72,24.41,2.39
32,24,2880,1568,77,30,0,0,3,35.72,24.41,3.98
32,36,2880,1568,77,30,0,0,3,35.72,24.41,4.07
32,48,2880,1568,77,30,0,0,3,35.72,24.41,4.0
32,60,2880,1568,77,30,0,0,3,35.72,24.41,4.0
32,72,2880,1568,77,30,0,0,3,35.72,24.41,4.06
32,12,2880,1568,77,30,0,0,3,48.04,40.5,2.34
32,24,2880,1568,77,30,0,0,3,48.04,40.5,4.07
32,36,2880,1568,77,30,0,0,3,48.04,40.5,4.17
32,48,2880,1568,77,30,0,0,3,48.04,40.5,4.1
32,60,2880,1568,77,30,0,0,3,48.04,40.5,4.1
32,72,2880,1568,77,30,0,0,3,48.04,40.5,4.17
32,12,2880,1568,77,30,0,0,3,45.27,37.92,2.35
32,24,2880,1568,77,30,0,0,3,45.27,37.92,4.13
32,36,2880,1568,77,30,0,0,3,45.27,37.92,4.23
32,48,2880,1568,77,30,0,0,3,45.27,37.92,4.15
32,60,2880,1568,77,30,0,0,3,45.27,37.92,4.15
32,72,2880,1568,77,30,0,0,3,45.27,37.92,4.23
32,12,2880,1568,77,30,0,1,1,35.72,24.41,2.53
32,24,2880,1568,77,30,0,1,1,35.72,24.41,4.54
32,36,2880,1568,77,30,0,1,1,35.72,24.41,4.61
32,48,2880,1568,77,30,0,1,1,35.72,24.41,4.5
32,60,2880,1568,77,30,0,1,1,35.72,24.41,4.5
32,72,2880,1568,77,30,0,1,1,35.72,24.41,4.61
32,12,2880,1568,77,30,0,1,1,48.04,40.5,2.4
32,24,2880,1568,77,30,0,1,1,48.04,40.5,4.44
32,36,2880,1568,77,30,0,1,1,48.04,40.5,4.52
32,48,2880,1568,77,30,0,1,1,48.04,40.5,4.41
32,60,2880,1568,77,30,0,1,1,48.04,40.5,4.41
32,72,2880,1568,77,30,0,1,1,48.04,40.5,4.51
32,12,2880,1568,77,30,0,1,1,45.27,37.92,2.44
32,24,2880,1568,77,30,0,1,1,45.27,37.92,4.56
32,36,2880,1568,77,30,0,1,1,45.27,37.92,4.65
32,48,2880,1568,77,30,0,1,1,45.27,37.92,4.54
32,60,2880,1568,77,30,0,1,1,45.27,37.92,4.54
32,72,2880,1568,77,30,0,1,1,45.27,37.92,4.64
32,12,2880,1568,77,30,0,1,2,35.72,24.41,2.5
32,24,2880,1568,77,30,0,1,2,35.72,24.41,4.46
32,36,2880,1568,77,30,0,1,2,35.72,24.41,4.55
32,48,2880,1568,77,30,0,1,2,35.72,24.41,4.45
32,60,2880,1568,77,30,0,1,2,35.72,24.41,4.45
32,72,2880,1568,77,30,0,1,2,35.72,24.41,4.54
32,12,2880,1568,77,30,0,1,2,48.04,40.5,2.35
32,24,2880,1568,77,30,0,1,2,48.04,40.5,4.26
32,36,2880,1568,77,30,0,1,2,48.04,40.5,4.33
32,48,2880,1568,77,30,0,1,2,48.04,40.5,4.23
32,60,2880,1568,77,30,0,1,2,48.04,40.5,4.23
32,72,2880,1568,77,30,0,1,2,48.04,40.5,4.33
32,12,2880,1568,77,30,0,1,2,45.27,37.92,2.41
32,24,2880,1568,77,30,0,1,2,45.27,37.92,4.47
32,36,2880,1568,77,30,0,1,2,45.27,37.92,4.56
32,48,2880,1568,77,30,0,1,2,45.27,37.92,4.46
32,60,2880,1568,77,30,0,1,2,45.27,37.92,4.45
32,72,2880,1568,77,30,0,1,2,45.27,37.92,4.55
32,12,2880,1568,77,30,0,1,3,35.72,24.41,2.49
32,24,2880,1568,77,30,0,1,3,35.72,24.41,4.28
32,36,2880,1568,77,30,0,1,3,35.72,24.41,4.36
32,48,2880,1568,77,30,0,1,3,35.72,24.41,4.27
32,60,2880,1568,77,30,0,1,3,35.72,24.41,4.27
32,72,2880,1568,77,30,0,1,3,35.72,24.41,4.36
32,12,2880,1568,77,30,0,1,3,48.04,40.5,2.4
32,24,2880,1568,77,30,0,1,3,48.04,40.5,4.19
32,36,2880,1568,77,30,0,1,3,48.04,40.5,4.26
32,48,2880,1568,77,30,0,1,3,48.04,40.5,4.17
32,60,2880,1568,77,30,0,1,3,48.04,40.5,4.17
32,72,2880,1568,77,30,0,1,3,48.04,40.5,4.26
32,12,2880,1568,77,30,0,1,3,45.27,37.92,2.42
32,24,2880,1568,77,30,0,1,3,45.27,37.92,4.31
32,36,2880,1568,77,30,0,1,3,45.27,37.92,4.39
32,48,2880,1568,77,30,0,1,3,45.27,37.92,4.29
32,60,2880,1568,77,30,0,1,3,45.27,37.92,4.29
32,72,2880,1568,77,30,0,1,3,45.27,37.92,4.39
32,12,2880,1568,77,36,0,0,1,35.72,24.41,2.25
32,24,2880,1568,77,36,0,0,1,35.72,24.41,3.76
32,36,2880,1568,77,36,0,0,1,35.72,24.41,3.87
32,48,2880,1568,77,36,0,0,1,35.72,24.41,3.8
32,60,2880,1568,77,36,0,0,1,35.72,24.41,3.76
32,72,2880,1568,77,36,0,0,1,35.72,24.41,3.75
32,12,2880,1568,77,36,0,0,1,48.04,40.5,2.14
32,24,2880,1568,77,36,0,0,1,48.04,40.5,3.76
32,36,2880,1568,77,36,0,0,1,48.04,40.5,3.93
32,48,2880,1568,77,36,0,0,1,48.04,40.5,3.9
32,60,2880,1568,77,36,0,0,1,48.04,40.5,3.87
32,72,2880,1568,77,36,0,0,1,48.04,40.5,3.85
32,12,2880,1568,77,36,0,0,1,45.27,37.92,2.14
32,24,2880,1568,77,36,0,0,1,45.27,37.92,3.78
32,36,2880,1568,77,36,0,0,1,45.27,37.92,3.93
32,48,2880,1568,77,36,0,0,1,45.27,37.92,3.88
32,60,2880,1568,77,36,0,0,1,45.27,37.92,3.84
32,72,2880,1568,77,36,0,0,1,45.27,37.92,3.81
32,12,2880,1568,77,36,0,0,2,35.72,24.41,2.24
32,24,2880,1568,77,36,0,0,2,35.72,24.41,3.74
32,36,2880,1568,77,36,0,0,2,35.72,24.41,3.87
32,48,2880,1568,77,36,0,0,2,35.72,24.41,3.82
32,60,2880,1568,77,36,0,0,2,35.72,24.41,3.78
32,72,2880,1568,77,36,0,0,2,35.72,24.41,3.75
32,12,2880,1568,77,36,0,0,2,48.04,40.5,2.11
32,24,2880,1568,77,36,0,0,2,48.04,40.5,3.7
32,36,2880,1568,77,36,0,0,2,48.04,40.5,3.88
32,48,2880,1568,77,36,0,0,2,48.04,40.5,3.86
32,60,2880,1568,77,36,0,0,2,48.04,40.5,3.83
32,72,2880,1568,77,36,0,0,2,48.04,40.5,3.8
32,12,2880,1568,77,36,0,0,2,45.27,37.92,2.13
32,24,2880,1568,77,36,0,0,2,45.27,37.92,3.75
32,36,2880,1568,77,36,0,0,2,45.27,37.92,3.92
32,48,2880,1568,77,36,0,0,2,45.27,37.92,3.88
32,60,2880,1568,77,36,0,0,2,45.27,37.92,3.84
32,72,2880,1568,77,36,0,0,2,45.27,37.92,3.79
32,12,2880,1568,77,36,0,0,3,35.72,24.41,2.28
32,24,2880,1568,77,36,0,0,3,35.72,24.41,3.69
32,36,2880,1568,77,36,0,0,3,35.72,24.41,3.86
32,48,2880,1568,77,36,0,0,3,35.72,24.41,3.84
32,60,2880,1568,77,36,0,0,3,35.72,24.41,3.8
32,72,2880,1568,77,36,0,0,3,35.72,24.41,3.74
32,12,2880,1568,77,36,0,0,3,48.04,40.5,2.19
32,24,2880,1568,77,36,0,0,3,48.04,40.5,3.69
32,36,2880,1568,77,36,0,0,3,48.04,40.5,3.89
32,48,2880,1568,77,36,0,0,3,48.04,40.5,3.89
32,60,2880,1568,77,36,0,0,3,48.04,40.5,3.86
32,72,2880,1568,77,36,0,0,3,48.04,40.5,3.81
